m_value,M_value,L_value,g_value,d_value,b_value,theta_cmd,theta_0,thetadot_cmd,theta_dot_0,F_value,t0
0,0,0,0,0,0,0,0.637195,0,-0.396885,-3.425615,0.25025
0,0,0,0,0,0,0,0.633195,0,-0.402247,-3.38154,0.26026
0,0,0,0,0,0,0,0.629144,0,-0.407128,-3.338472,0.27027
0,0,0,0,0,0,0,0.625046,0,-0.411551,-3.296373,0.28028
0,0,0,0,0,0,0,0.620906,0,-0.415542,-3.25521,0.29029
0,0,0,0,0,0,0,0.616728,0,-0.419122,-3.214948,0.3003
0,0,0,0,0,0,0,0.612516,0,-0.422313,-3.175555,0.31031
0,0,0,0,0,0,0,0.608275,0,-0.425136,-3.136999,0.32032
0,0,0,0,0,0,0,0.604006,0,-0.427611,-3.099251,0.33033
0,0,0,0,0,0,0,0.599715,0,-0.429756,-3.062283,0.34034
0,0,0,0,0,0,0,0.595404,0,-0.431588,-3.026068,0.35035
0,0,0,0,0,0,0,0.591076,0,-0.433126,-2.990578,0.36036
0,0,0,0,0,0,0,0.586733,0,-0.434384,-2.95579,0.37037
0,0,0,0,0,0,0,0.58238,0,-0.435379,-2.921679,0.38038
0,0,0,0,0,0,0,0.578018,0,-0.436124,-2.888223,0.39039
0,0,0,0,0,0,0,0.57365,0,-0.436634,-2.855399,0.4004
0,0,0,0,0,0,0,0.569277,0,-0.436922,-2.823186,0.41041
0,0,0,0,0,0,0,0.564903,0,-0.437,-2.791565,0.42042
0,0,0,0,0,0,0,0.560529,0,-0.43688,-2.760515,0.43043
0,0,0,0,0,0,0,0.556157,0,-0.436574,-2.730019,0.44044
0,0,0,0,0,0,0,0.55179,0,-0.436092,-2.700058,0.45045
0,0,0,0,0,0,0,0.547427,0,-0.435445,-2.670616,0.46046
0,0,0,0,0,0,0,0.543072,0,-0.434643,-2.641676,0.47047
0,0,0,0,0,0,0,0.538726,0,-0.433694,-2.613223,0.48048
0,0,0,0,0,0,0,0.53439,0,-0.432607,-2.585241,0.49049
0,0,0,0,0,0,0,0.530066,0,-0.431391,-2.557717,0.500501
0,0,0,0,0,0,0,0.525754,0,-0.430054,-2.530636,0.510511
0,0,0,0,0,0,0,0.521457,0,-0.428603,-2.503985,0.520521
0,0,0,0,0,0,0,0.517174,0,-0.427046,-2.477752,0.530531
0,0,0,0,0,0,0,0.512908,0,-0.425388,-2.451924,0.540541
0,0,0,0,0,0,0,0.508658,0,-0.423638,-2.42649,0.550551
0,0,0,0,0,0,0,0.504427,0,-0.4218,-2.401439,0.560561
0,0,0,0,0,0,0,0.500214,0,-0.419882,-2.376759,0.570571
0,0,0,0,0,0,0,0.496021,0,-0.417887,-2.352441,0.580581
0,0,0,0,0,0,0,0.491848,0,-0.415822,-2.328475,0.590591
0,0,0,0,0,0,0,0.487696,0,-0.413691,-2.30485,0.600601
0,0,0,0,0,0,0,0.483566,0,-0.4115,-2.281559,0.610611
0,0,0,0,0,0,0,0.479458,0,-0.409252,-2.258592,0.620621
0,0,0,0,0,0,0,0.475373,0,-0.406952,-2.23594,0.630631
0,0,0,0,0,0,0,0.471311,0,-0.404604,-2.213597,0.640641
0,0,0,0,0,0,0,0.467273,0,-0.402212,-2.191553,0.650651
0,0,0,0,0,0,0,0.463259,0,-0.399779,-2.169802,0.660661
0,0,0,0,0,0,0,0.45927,0,-0.397309,-2.148337,0.670671
0,0,0,0,0,0,0,0.455305,0,-0.394805,-2.12715,0.680681
0,0,0,0,0,0,0,0.451366,0,-0.392271,-2.106234,0.690691
0,0,0,0,0,0,0,0.447452,0,-0.389708,-2.085584,0.700701
0,0,0,0,0,0,0,0.443564,0,-0.38712,-2.065194,0.710711
0,0,0,0,0,0,0,0.439702,0,-0.38451,-2.045057,0.720721
0,0,0,0,0,0,0,0.435866,0,-0.38188,-2.025167,0.730731
0,0,0,0,0,0,0,0.432057,0,-0.379231,-2.00552,0.740741
0,0,0,0,0,0,0,0.428274,0,-0.376568,-1.98611,0.750751
0,0,0,0,0,0,0,0.424518,0,-0.373891,-1.966932,0.760761
0,0,0,0,0,0,0,0.420789,0,-0.371202,-1.947981,0.770771
0,0,0,0,0,0,0,0.417086,0,-0.368504,-1.929252,0.780781
0,0,0,0,0,0,0,0.413411,0,-0.365798,-1.910741,0.790791
0,0,0,0,0,0,0,0.409763,0,-0.363086,-1.892444,0.800801
0,0,0,0,0,0,0,0.406142,0,-0.360369,-1.874356,0.810811
0,0,0,0,0,0,0,0.402548,0,-0.357649,-1.856472,0.820821
0,0,0,0,0,0,0,0.398982,0,-0.354928,-1.838791,0.830831
0,0,0,0,0,0,0,0.395443,0,-0.352206,-1.821306,0.840841
0,0,0,0,0,0,0,0.391931,0,-0.349485,-1.804015,0.850851
0,0,0,0,0,0,0,0.388446,0,-0.346766,-1.786915,0.860861
0,0,0,0,0,0,0,0.384989,0,-0.34405,-1.770001,0.870871
0,0,0,0,0,0,0,0.381558,0,-0.341338,-1.753271,0.880881
0,0,0,0,0,0,0,0.378155,0,-0.338631,-1.736721,0.890891
0,0,0,0,0,0,0,0.374779,0,-0.33593,-1.720348,0.900901
0,0,0,0,0,0,0,0.37143,0,-0.333236,-1.70415,0.910911
0,0,0,0,0,0,0,0.368107,0,-0.33055,-1.688123,0.920921
0,0,0,0,0,0,0,0.364812,0,-0.327872,-1.672264,0.930931
0,0,0,0,0,0,0,0.361543,0,-0.325204,-1.656571,0.940941
0,0,0,0,0,0,0,0.358301,0,-0.322545,-1.641041,0.950951
0,0,0,0,0,0,0,0.355086,0,-0.319896,-1.625672,0.960961
0,0,0,0,0,0,0,0.351897,0,-0.317259,-1.610461,0.970971
0,0,0,0,0,0,0,0.348734,0,-0.314633,-1.595406,0.980981
0,0,0,0,0,0,0,0.345598,0,-0.312019,-1.580504,0.990991
0,0,0,0,0,0,0,0.342488,0,-0.309418,-1.565753,1.001001
0,0,0,0,0,0,0,0.339403,0,-0.306829,-1.551151,1.011011
0,0,0,0,0,0,0,0.336345,0,-0.304254,-1.536695,1.021021
0,0,0,0,0,0,0,0.333312,0,-0.301693,-1.522385,1.031031
0,0,0,0,0,0,0,0.330305,0,-0.299145,-1.508217,1.041041
0,0,0,0,0,0,0,0.327323,0,-0.296612,-1.494189,1.051051
0,0,0,0,0,0,0,0.324367,0,-0.294094,-1.480301,1.061061
0,0,0,0,0,0,0,0.321435,0,-0.29159,-1.466549,1.071071
0,0,0,0,0,0,0,0.318529,0,-0.289102,-1.452932,1.081081
0,0,0,0,0,0,0,0.315648,0,-0.286629,-1.439449,1.091091
0,0,0,0,0,0,0,0.312791,0,-0.284172,-1.426097,1.101101
0,0,0,0,0,0,0,0.309958,0,-0.28173,-1.412876,1.111111
0,0,0,0,0,0,0,0.30715,0,-0.279305,-1.399782,1.121121
0,0,0,0,0,0,0,0.304367,0,-0.276895,-1.386815,1.131131
0,0,0,0,0,0,0,0.301607,0,-0.274502,-1.373973,1.141141
0,0,0,0,0,0,0,0.298871,0,-0.272125,-1.361255,1.151151
0,0,0,0,0,0,0,0.296159,0,-0.269765,-1.348658,1.161161
0,0,0,0,0,0,0,0.29347,0,-0.267421,-1.336182,1.171171
0,0,0,0,0,0,0,0.290805,0,-0.265094,-1.323826,1.181181
0,0,0,0,0,0,0,0.288163,0,-0.262783,-1.311587,1.191191
0,0,0,0,0,0,0,0.285544,0,-0.26049,-1.299464,1.201201
0,0,0,0,0,0,0,0.282948,0,-0.258213,-1.287456,1.211211
0,0,0,0,0,0,0,0.280375,0,-0.255952,-1.275562,1.221221
0,0,0,0,0,0,0,0.277824,0,-0.253709,-1.263781,1.231231
0,0,0,0,0,0,0,0.275295,0,-0.251483,-1.25211,1.241241
0,0,0,0,0,0,0,0.272789,0,-0.249273,-1.24055,1.251251
0,0,0,0,0,0,0,0.270305,0,-0.247081,-1.229098,1.261261
0,0,0,0,0,0,0,0.267842,0,-0.244905,-1.217754,1.271271
0,0,0,0,0,0,0,0.265402,0,-0.242746,-1.206516,1.281281
0,0,0,0,0,0,0,0.262983,0,-0.240604,-1.195383,1.291291
0,0,0,0,0,0,0,0.260585,0,-0.238479,-1.184354,1.301301
0,0,0,0,0,0,0,0.258208,0,-0.23637,-1.173428,1.311311
0,0,0,0,0,0,0,0.255853,0,-0.234278,-1.162604,1.321321
0,0,0,0,0,0,0,0.253518,0,-0.232203,-1.151881,1.331331
0,0,0,0,0,0,0,0.251204,0,-0.230145,-1.141257,1.341341
0,0,0,0,0,0,0,0.24891,0,-0.228103,-1.130733,1.351351
0,0,0,0,0,0,0,0.246637,0,-0.226078,-1.120305,1.361361
0,0,0,0,0,0,0,0.244384,0,-0.224069,-1.109975,1.371371
0,0,0,0,0,0,0,0.242151,0,-0.222076,-1.09974,1.381381
0,0,0,0,0,0,0,0.239938,0,-0.2201,-1.0896,1.391391
0,0,0,0,0,0,0,0.237745,0,-0.21814,-1.079553,1.401401
0,0,0,0,0,0,0,0.235571,0,-0.216197,-1.069599,1.411411
0,0,0,0,0,0,0,0.233416,0,-0.214269,-1.059737,1.421421
0,0,0,0,0,0,0,0.231281,0,-0.212357,-1.049966,1.431431
0,0,0,0,0,0,0,0.229165,0,-0.210462,-1.040286,1.441441
0,0,0,0,0,0,0,0.227068,0,-0.208582,-1.030694,1.451451
0,0,0,0,0,0,0,0.224989,0,-0.206718,-1.02119,1.461461
0,0,0,0,0,0,0,0.222929,0,-0.20487,-1.011774,1.471471
0,0,0,0,0,0,0,0.220887,0,-0.203037,-1.002445,1.481481
0,0,0,0,0,0,0,0.218864,0,-0.20122,-0.993201,1.491491
0,0,0,0,0,0,0,0.216859,0,-0.199418,-0.984042,1.501502
0,0,0,0,0,0,0,0.214872,0,-0.197631,-0.974967,1.511512
0,0,0,0,0,0,0,0.212902,0,-0.19586,-0.965975,1.521522
0,0,0,0,0,0,0,0.210951,0,-0.194103,-0.957066,1.531532
0,0,0,0,0,0,0,0.209016,0,-0.192362,-0.948238,1.541542
0,0,0,0,0,0,0,0.2071,0,-0.190636,-0.939492,1.551552
0,0,0,0,0,0,0,0.2052,0,-0.188924,-0.930825,1.561562
0,0,0,0,0,0,0,0.203317,0,-0.187227,-0.922238,1.571572
0,0,0,0,0,0,0,0.201451,0,-0.185545,-0.913729,1.581582
0,0,0,0,0,0,0,0.199603,0,-0.183877,-0.905298,1.591592
0,0,0,0,0,0,0,0.19777,0,-0.182224,-0.896944,1.601602
0,0,0,0,0,0,0,0.195954,0,-0.180584,-0.888667,1.611612
0,0,0,0,0,0,0,0.194155,0,-0.178959,-0.880465,1.621622
0,0,0,0,0,0,0,0.192372,0,-0.177349,-0.872338,1.631632
0,0,0,0,0,0,0,0.190604,0,-0.175752,-0.864285,1.641642
0,0,0,0,0,0,0,0.188853,0,-0.174169,-0.856306,1.651652
0,0,0,0,0,0,0,0.187117,0,-0.1726,-0.8484,1.661662
0,0,0,0,0,0,0,0.185397,0,-0.171044,-0.840566,1.671672
0,0,0,0,0,0,0,0.183693,0,-0.169502,-0.832804,1.681682
0,0,0,0,0,0,0,0.182004,0,-0.167973,-0.825112,1.691692
0,0,0,0,0,0,0,0.18033,0,-0.166458,-0.817491,1.701702
0,0,0,0,0,0,0,0.178671,0,-0.164956,-0.809939,1.711712
0,0,0,0,0,0,0,0.177028,0,-0.163468,-0.802456,1.721722
0,0,0,0,0,0,0,0.175399,0,-0.161992,-0.795041,1.731732
0,0,0,0,0,0,0,0.173785,0,-0.160529,-0.787694,1.741742
0,0,0,0,0,0,0,0.172185,0,-0.159079,-0.780414,1.751752
0,0,0,0,0,0,0,0.1706,0,-0.157642,-0.7732,1.761762
0,0,0,0,0,0,0,0.169029,0,-0.156217,-0.766052,1.771772
0,0,0,0,0,0,0,0.167472,0,-0.154805,-0.75897,1.781782
0,0,0,0,0,0,0,0.16593,0,-0.153405,-0.751952,1.791792
0,0,0,0,0,0,0,0.164401,0,-0.152018,-0.744998,1.801802
0,0,0,0,0,0,0,0.162886,0,-0.150643,-0.738107,1.811812
0,0,0,0,0,0,0,0.161385,0,-0.14928,-0.731279,1.821822
0,0,0,0,0,0,0,0.159898,0,-0.147929,-0.724513,1.831832
0,0,0,0,0,0,0,0.158424,0,-0.14659,-0.717809,1.841842
0,0,0,0,0,0,0,0.156963,0,-0.145263,-0.711167,1.851852
0,0,0,0,0,0,0,0.155515,0,-0.143947,-0.704584,1.861862
0,0,0,0,0,0,0,0.154081,0,-0.142644,-0.698062,1.871872
0,0,0,0,0,0,0,0.15266,0,-0.141351,-0.6916,1.881882
0,0,0,0,0,0,0,0.151251,0,-0.140071,-0.685196,1.891892
0,0,0,0,0,0,0,0.149855,0,-0.138801,-0.67885,1.901902
0,0,0,0,0,0,0,0.148472,0,-0.137543,-0.672563,1.911912
0,0,0,0,0,0,0,0.147102,0,-0.136296,-0.666333,1.921922
0,0,0,0,0,0,0,0.145744,0,-0.13506,-0.660159,1.931932
0,0,0,0,0,0,0,0.144398,0,-0.133835,-0.654042,1.941942
0,0,0,0,0,0,0,0.143064,0,-0.13262,-0.647981,1.951952
0,0,0,0,0,0,0,0.141743,0,-0.131417,-0.641975,1.961962
0,0,0,0,0,0,0,0.140433,0,-0.130224,-0.636024,1.971972
0,0,0,0,0,0,0,0.139135,0,-0.129042,-0.630127,1.981982
0,0,0,0,0,0,0,0.13785,0,-0.12787,-0.624284,1.991992
0,0,0,0,0,0,0,0.136575,0,-0.126709,-0.618494,2.002002
0,0,0,0,0,0,0,0.135313,0,-0.125558,-0.612757,2.012012
0,0,0,0,0,0,0,0.134062,0,-0.124418,-0.607073,2.022022
0,0,0,0,0,0,0,0.132822,0,-0.123287,-0.60144,2.032032
0,0,0,0,0,0,0,0.131594,0,-0.122167,-0.595859,2.042042
0,0,0,0,0,0,0,0.130376,0,-0.121056,-0.590329,2.052052
0,0,0,0,0,0,0,0.12917,0,-0.119956,-0.584849,2.062062
0,0,0,0,0,0,0,0.127975,0,-0.118865,-0.579419,2.072072
0,0,0,0,0,0,0,0.12679,0,-0.117784,-0.574039,2.082082
0,0,0,0,0,0,0,0.125617,0,-0.116713,-0.568708,2.092092
0,0,0,0,0,0,0,0.124454,0,-0.115651,-0.563426,2.102102
0,0,0,0,0,0,0,0.123301,0,-0.114598,-0.558192,2.112112
0,0,0,0,0,0,0,0.122159,0,-0.113555,-0.553006,2.122122
0,0,0,0,0,0,0,0.121028,0,-0.112522,-0.547867,2.132132
0,0,0,0,0,0,0,0.119907,0,-0.111497,-0.542775,2.142142
0,0,0,0,0,0,0,0.118796,0,-0.110482,-0.53773,2.152152
0,0,0,0,0,0,0,0.117695,0,-0.109476,-0.532731,2.162162
0,0,0,0,0,0,0,0.116604,0,-0.108478,-0.527777,2.172172
0,0,0,0,0,0,0,0.115523,0,-0.10749,-0.522869,2.182182
0,0,0,0,0,0,0,0.114452,0,-0.106511,-0.518006,2.192192
0,0,0,0,0,0,0,0.113391,0,-0.10554,-0.513187,2.202202
0,0,0,0,0,0,0,0.112339,0,-0.104578,-0.508413,2.212212
0,0,0,0,0,0,0,0.111297,0,-0.103624,-0.503682,2.222222
0,0,0,0,0,0,0,0.110264,0,-0.10268,-0.498994,2.232232
0,0,0,0,0,0,0,0.109241,0,-0.101743,-0.49435,2.242242
0,0,0,0,0,0,0,0.108227,0,-0.100815,-0.489748,2.252252
0,0,0,0,0,0,0,0.107223,0,-0.099895,-0.485188,2.262262
0,0,0,0,0,0,0,0.106227,0,-0.098984,-0.480669,2.272272
0,0,0,0,0,0,0,0.105241,0,-0.09808,-0.476193,2.282282
0,0,0,0,0,0,0,0.104264,0,-0.097185,-0.471757,2.292292
0,0,0,0,0,0,0,0.103296,0,-0.096298,-0.467362,2.302302
0,0,0,0,0,0,0,0.102336,0,-0.095419,-0.463007,2.312312
0,0,0,0,0,0,0,0.101385,0,-0.094547,-0.458692,2.322322
0,0,0,0,0,0,0,0.100443,0,-0.093684,-0.454417,2.332332
0,0,0,0,0,0,0,0.09951,0,-0.092828,-0.45018,2.342342
0,0,0,0,0,0,0,0.098585,0,-0.09198,-0.445983,2.352352
0,0,0,0,0,0,0,0.097668,0,-0.091139,-0.441824,2.362362
0,0,0,0,0,0,0,0.09676,0,-0.090306,-0.437704,2.372372
0,0,0,0,0,0,0,0.09586,0,-0.089481,-0.433621,2.382382
0,0,0,0,0,0,0,0.094969,0,-0.088663,-0.429576,2.392392
0,0,0,0,0,0,0,0.094085,0,-0.087852,-0.425567,2.402402
0,0,0,0,0,0,0,0.09321,0,-0.087049,-0.421596,2.412412
0,0,0,0,0,0,0,0.092342,0,-0.086252,-0.417661,2.422422
0,0,0,0,0,0,0,0.091483,0,-0.085463,-0.413762,2.432432
0,0,0,0,0,0,0,0.090631,0,-0.084681,-0.409899,2.442442
0,0,0,0,0,0,0,0.089788,0,-0.083906,-0.406072,2.452452
0,0,0,0,0,0,0,0.088952,0,-0.083139,-0.40228,2.462462
0,0,0,0,0,0,0,0.088123,0,-0.082378,-0.398522,2.472472
0,0,0,0,0,0,0,0.087302,0,-0.081623,-0.394799,2.482482
0,0,0,0,0,0,0,0.086489,0,-0.080876,-0.391111,2.492492
0,0,0,0,0,0,0,0.085683,0,-0.080135,-0.387456,2.502503
0,0,0,0,0,0,0,0.084885,0,-0.079401,-0.383835,2.512513
0,0,0,0,0,0,0,0.084094,0,-0.078674,-0.380247,2.522523
0,0,0,0,0,0,0,0.08331,0,-0.077953,-0.376692,2.532533
0,0,0,0,0,0,0,0.082533,0,-0.077239,-0.37317,2.542543
0,0,0,0,0,0,0,0.081763,0,-0.076531,-0.369681,2.552553
0,0,0,0,0,0,0,0.081001,0,-0.07583,-0.366223,2.562563
0,0,0,0,0,0,0,0.080245,0,-0.075135,-0.362798,2.572573
0,0,0,0,0,0,0,0.079497,0,-0.074446,-0.359403,2.582583
0,0,0,0,0,0,0,0.078755,0,-0.073763,-0.356041,2.592593
0,0,0,0,0,0,0,0.07802,0,-0.073087,-0.352709,2.602603
0,0,0,0,0,0,0,0.077291,0,-0.072417,-0.349407,2.612613
0,0,0,0,0,0,0,0.07657,0,-0.071753,-0.346137,2.622623
0,0,0,0,0,0,0,0.075855,0,-0.071094,-0.342896,2.632633
0,0,0,0,0,0,0,0.075147,0,-0.070442,-0.339685,2.642643
0,0,0,0,0,0,0,0.074445,0,-0.069796,-0.336504,2.652653
0,0,0,0,0,0,0,0.073749,0,-0.069155,-0.333352,2.662663
0,0,0,0,0,0,0,0.07306,0,-0.068521,-0.330229,2.672673
0,0,0,0,0,0,0,0.072377,0,-0.067892,-0.327135,2.682683
0,0,0,0,0,0,0,0.071701,0,-0.067269,-0.32407,2.692693
0,0,0,0,0,0,0,0.071031,0,-0.066651,-0.321033,2.702703
0,0,0,0,0,0,0,0.070367,0,-0.066039,-0.318024,2.712713
0,0,0,0,0,0,0,0.069709,0,-0.065433,-0.315042,2.722723
0,0,0,0,0,0,0,0.069057,0,-0.064832,-0.312088,2.732733
0,0,0,0,0,0,0,0.068411,0,-0.064237,-0.309162,2.742743
0,0,0,0,0,0,0,0.067771,0,-0.063647,-0.306262,2.752753
0,0,0,0,0,0,0,0.067136,0,-0.063062,-0.303389,2.762763
0,0,0,0,0,0,0,0.066508,0,-0.062483,-0.300543,2.772773
0,0,0,0,0,0,0,0.065886,0,-0.061909,-0.297722,2.782783
0,0,0,0,0,0,0,0.065269,0,-0.06134,-0.294928,2.792793
0,0,0,0,0,0,0,0.064657,0,-0.060776,-0.29216,2.802803
0,0,0,0,0,0,0,0.064052,0,-0.060218,-0.289417,2.812813
0,0,0,0,0,0,0,0.063452,0,-0.059664,-0.2867,2.822823
0,0,0,0,0,0,0,0.062857,0,-0.059116,-0.284008,2.832833
0,0,0,0,0,0,0,0.062268,0,-0.058573,-0.28134,2.842843
0,0,0,0,0,0,0,0.061685,0,-0.058034,-0.278697,2.852853
0,0,0,0,0,0,0,0.061106,0,-0.057501,-0.276079,2.862863
0,0,0,0,0,0,0,0.060534,0,-0.056972,-0.273485,2.872873
0,0,0,0,0,0,0,0.059966,0,-0.056449,-0.270914,2.882883
0,0,0,0,0,0,0,0.059403,0,-0.05593,-0.268368,2.892893
0,0,0,0,0,0,0,0.058846,0,-0.055415,-0.265845,2.902903
0,0,0,0,0,0,0,0.058294,0,-0.054906,-0.263345,2.912913
0,0,0,0,0,0,0,0.057747,0,-0.054401,-0.260868,2.922923
0,0,0,0,0,0,0,0.057205,0,-0.053901,-0.258415,2.932933
0,0,0,0,0,0,0,0.056668,0,-0.053405,-0.255984,2.942943
0,0,0,0,0,0,0,0.056136,0,-0.052914,-0.253575,2.952953
0,0,0,0,0,0,0,0.055608,0,-0.052428,-0.251188,2.962963
0,0,0,0,0,0,0,0.055086,0,-0.051946,-0.248824,2.972973
0,0,0,0,0,0,0,0.054568,0,-0.051468,-0.246481,2.982983
0,0,0,0,0,0,0,0.054056,0,-0.050995,-0.244161,2.992993
0,0,0,0,0,0,0,0.053548,0,-0.050526,-0.241861,3.003003
0,0,0,0,0,0,0,0.053044,0,-0.050061,-0.239583,3.013013
0,0,0,0,0,0,0,0.052545,0,-0.049601,-0.237326,3.023023
0,0,0,0,0,0,0,0.052051,0,-0.049145,-0.235089,3.033033
0,0,0,0,0,0,0,0.051561,0,-0.048693,-0.232873,3.043043
0,0,0,0,0,0,0,0.051076,0,-0.048245,-0.230678,3.053053
0,0,0,0,0,0,0,0.050596,0,-0.047801,-0.228503,3.063063
0,0,0,0,0,0,0,0.050119,0,-0.047362,-0.226348,3.073073
0,0,0,0,0,0,0,0.049647,0,-0.046926,-0.224213,3.083083
0,0,0,0,0,0,0,0.04918,0,-0.046495,-0.222098,3.093093
0,0,0,0,0,0,0,0.048717,0,-0.046067,-0.220002,3.103103
0,0,0,0,0,0,0,0.048258,0,-0.045643,-0.217926,3.113113
0,0,0,0,0,0,0,0.047803,0,-0.045224,-0.215868,3.123123
0,0,0,0,0,0,0,0.047352,0,-0.044808,-0.21383,3.133133
0,0,0,0,0,0,0,0.046906,0,-0.044396,-0.21181,3.143143
0,0,0,0,0,0,0,0.046463,0,-0.043988,-0.209809,3.153153
0,0,0,0,0,0,0,0.046025,0,-0.043584,-0.207827,3.163163
0,0,0,0,0,0,0,0.045591,0,-0.043183,-0.205863,3.173173
0,0,0,0,0,0,0,0.04516,0,-0.042786,-0.203917,3.183183
0,0,0,0,0,0,0,0.044734,0,-0.042393,-0.201988,3.193193
0,0,0,0,0,0,0,0.044312,0,-0.042003,-0.200078,3.203203
0,0,0,0,0,0,0,0.043893,0,-0.041617,-0.198185,3.213213
0,0,0,0,0,0,0,0.043479,0,-0.041235,-0.19631,3.223223
0,0,0,0,0,0,0,0.043068,0,-0.040856,-0.194452,3.233233
0,0,0,0,0,0,0,0.042661,0,-0.04048,-0.192611,3.243243
0,0,0,0,0,0,0,0.042257,0,-0.040108,-0.190787,3.253253
0,0,0,0,0,0,0,0.041858,0,-0.03974,-0.18898,3.263263
0,0,0,0,0,0,0,0.041462,0,-0.039375,-0.187189,3.273273
0,0,0,0,0,0,0,0.041069,0,-0.039013,-0.185415,3.283283
0,0,0,0,0,0,0,0.040681,0,-0.038655,-0.183657,3.293293
0,0,0,0,0,0,0,0.040295,0,-0.0383,-0.181915,3.303303
0,0,0,0,0,0,0,0.039914,0,-0.037948,-0.18019,3.313313
0,0,0,0,0,0,0,0.039536,0,-0.0376,-0.17848,3.323323
0,0,0,0,0,0,0,0.039161,0,-0.037255,-0.176786,3.333333
0,0,0,0,0,0,0,0.03879,0,-0.036913,-0.175108,3.343343
0,0,0,0,0,0,0,0.038422,0,-0.036574,-0.173444,3.353353
0,0,0,0,0,0,0,0.038058,0,-0.036238,-0.171797,3.363363
0,0,0,0,0,0,0,0.037697,0,-0.035906,-0.170164,3.373373
0,0,0,0,0,0,0,0.037339,0,-0.035576,-0.168546,3.383383
0,0,0,0,0,0,0,0.036984,0,-0.03525,-0.166944,3.393393
0,0,0,0,0,0,0,0.036633,0,-0.034926,-0.165356,3.403403
0,0,0,0,0,0,0,0.036285,0,-0.034606,-0.163782,3.413413
0,0,0,0,0,0,0,0.03594,0,-0.034289,-0.162223,3.423423
0,0,0,0,0,0,0,0.035599,0,-0.033974,-0.160678,3.433433
0,0,0,0,0,0,0,0.03526,0,-0.033663,-0.159148,3.443443
0,0,0,0,0,0,0,0.034925,0,-0.033354,-0.157631,3.453453
0,0,0,0,0,0,0,0.034592,0,-0.033048,-0.156128,3.463463
0,0,0,0,0,0,0,0.034263,0,-0.032746,-0.154639,3.473473
0,0,0,0,0,0,0,0.033937,0,-0.032446,-0.153164,3.483483
0,0,0,0,0,0,0,0.033613,0,-0.032148,-0.151702,3.493493
0,0,0,0,0,0,0,0.033293,0,-0.031854,-0.150254,3.503504
0,0,0,0,0,0,0,0.032976,0,-0.031562,-0.148819,3.513514
0,0,0,0,0,0,0,0.032661,0,-0.031273,-0.147397,3.523524
0,0,0,0,0,0,0,0.03235,0,-0.030987,-0.145988,3.533534
0,0,0,0,0,0,0,0.032041,0,-0.030703,-0.144592,3.543544
0,0,0,0,0,0,0,0.031735,0,-0.030422,-0.143208,3.553554
0,0,0,0,0,0,0,0.031432,0,-0.030143,-0.141837,3.563564
0,0,0,0,0,0,0,0.031132,0,-0.029868,-0.140479,3.573574
0,0,0,0,0,0,0,0.030834,0,-0.029594,-0.139133,3.583584
0,0,0,0,0,0,0,0.030539,0,-0.029324,-0.1378,3.593594
0,0,0,0,0,0,0,0.030247,0,-0.029055,-0.136478,3.603604
0,0,0,0,0,0,0,0.029957,0,-0.02879,-0.135169,3.613614
0,0,0,0,0,0,0,0.02967,0,-0.028526,-0.133872,3.623624
0,0,0,0,0,0,0,0.029386,0,-0.028266,-0.132586,3.633634
0,0,0,0,0,0,0,0.029105,0,-0.028007,-0.131312,3.643644
0,0,0,0,0,0,0,0.028826,0,-0.027751,-0.13005,3.653654
0,0,0,0,0,0,0,0.028549,0,-0.027498,-0.128799,3.663664
0,0,0,0,0,0,0,0.028275,0,-0.027246,-0.12756,3.673674
0,0,0,0,0,0,0,0.028004,0,-0.026997,-0.126332,3.683684
0,0,0,0,0,0,0,0.027735,0,-0.026751,-0.125115,3.693694
0,0,0,0,0,0,0,0.027468,0,-0.026507,-0.123909,3.703704
0,0,0,0,0,0,0,0.027204,0,-0.026264,-0.122714,3.713714
0,0,0,0,0,0,0,0.026942,0,-0.026025,-0.121531,3.723724
0,0,0,0,0,0,0,0.026683,0,-0.025787,-0.120357,3.733734
0,0,0,0,0,0,0,0.026426,0,-0.025552,-0.119195,3.743744
0,0,0,0,0,0,0,0.026171,0,-0.025319,-0.118043,3.753754
0,0,0,0,0,0,0,0.025919,0,-0.025088,-0.116901,3.763764
0,0,0,0,0,0,0,0.025669,0,-0.024859,-0.11577,3.773774
0,0,0,0,0,0,0,0.025421,0,-0.024632,-0.114649,3.783784
0,0,0,0,0,0,0,0.025176,0,-0.024407,-0.113539,3.793794
0,0,0,0,0,0,0,0.024933,0,-0.024185,-0.112438,3.803804
0,0,0,0,0,0,0,0.024692,0,-0.023964,-0.111347,3.813814
0,0,0,0,0,0,0,0.024453,0,-0.023746,-0.110266,3.823824
0,0,0,0,0,0,0,0.024216,0,-0.023529,-0.109196,3.833834
0,0,0,0,0,0,0,0.023982,0,-0.023315,-0.108134,3.843844
0,0,0,0,0,0,0,0.02375,0,-0.023102,-0.107083,3.853854
0,0,0,0,0,0,0,0.023519,0,-0.022892,-0.106041,3.863864
0,0,0,0,0,0,0,0.023291,0,-0.022683,-0.105008,3.873874
0,0,0,0,0,0,0,0.023065,0,-0.022477,-0.103985,3.883884
0,0,0,0,0,0,0,0.022841,0,-0.022272,-0.102971,3.893894
0,0,0,0,0,0,0,0.022619,0,-0.022069,-0.101966,3.903904
